YEAR,MONTH,STATE_CODE,SECTOR_NAME,ENERGY SOURCE              (UNITS),CONSUMPTION,order1,order2
2013,9,MO,"Electric Generators, Independent Power",Natural Gas (Mcf),"656,261",,
2013,9,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,479,380",,
2013,9,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,909,114",,
2013,9,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"7,133",,
2013,9,MO,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"1,813",,
2013,9,MO,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"1,763",,
2013,9,MO,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0,,
2013,9,MO,"Combined Heat and Power, Electric Power",Coal (Short Tons),0,,
2013,9,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"19,765",,
2013,9,MO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0,,
2013,9,MO,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"1,988",,
2013,9,MO,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"101,127",,
2013,9,MO,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),11,,
2013,9,MS,Total Electric Power Industry,Coal (Short Tons),"528,468",,
2013,9,MS,Total Electric Power Industry,Natural Gas (Mcf),"19,775,301",,
2013,9,MS,Total Electric Power Industry,Petroleum (Barrels),"1,761",,
2013,9,MS,"Electric Generators, Independent Power",Coal (Short Tons),"317,732",,
2013,9,MS,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,940,280",,
2013,9,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),"210,736",,
2013,9,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"16,604,605",,
2013,9,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,740",,
2013,9,MS,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),0,,
2013,9,MS,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"1,220,811",,
2013,9,MS,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),21,,
2013,9,MS,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"9,605",,
2013,9,MT,Total Electric Power Industry,Coal (Short Tons),"691,173",,
2013,9,MT,Total Electric Power Industry,Natural Gas (Mcf),"149,118",,
2013,9,MT,Total Electric Power Industry,Other Gases (Billion Btu),0,,
2013,9,MT,Total Electric Power Industry,Petroleum (Barrels),"74,136",,
2013,9,MT,"Electric Generators, Independent Power",Coal (Short Tons),"667,400",,
2013,9,MT,"Electric Generators, Independent Power",Natural Gas (Mcf),"24,274",,
2013,9,MT,"Electric Generators, Independent Power",Petroleum (Barrels),"1,045",,
2013,9,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),"23,229",,
2013,9,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"124,844",,
2013,9,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),95,,
2013,9,MT,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),544,,
2013,9,MT,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),0,,
2013,9,MT,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),0,,
2013,9,MT,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0,,
2013,9,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0,,
2013,9,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"72,996",,
2013,9,NC,Total Electric Power Industry,Coal (Short Tons),"1,520,602",,
2013,9,NC,Total Electric Power Industry,Natural Gas (Mcf),"18,466,937",,
2013,9,NC,Total Electric Power Industry,Petroleum (Barrels),"22,843",,
2013,9,NC,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,122,471",,
2013,9,NC,"Electric Generators, Independent Power",Petroleum (Barrels),231,,
2013,9,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,449,245",,
2013,9,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"12,214,997",,
2013,9,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"21,892",,
2013,9,NC,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"4,381",,
2013,9,NC,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"57,570",,
2013,9,NC,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),636,,
2013,9,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),"66,323",,
2013,9,NC,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"4,069,399",,
2013,9,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),67,,
2013,9,NC,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),653,,
2013,9,NC,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"2,500",,
2013,9,NC,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),17,,
2013,9,ND,Total Electric Power Industry,Coal (Short Tons),"1,643,109",,
2013,9,ND,Total Electric Power Industry,Natural Gas (Mcf),"8,568",,
2013,9,ND,Total Electric Power Industry,Other Gases (Billion Btu),13,,
2013,9,ND,Total Electric Power Industry,Petroleum (Barrels),"6,331",,
2013,9,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,636,642",,
2013,9,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),4,,
2013,9,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),"6,226",,
2013,9,ND,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"6,467",,
2013,9,ND,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"8,564",,
2013,9,ND,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),13,,
2013,9,ND,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),102,,
2013,9,ND,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),3,,
2013,9,NE,Total Electric Power Industry,Coal (Short Tons),"1,366,771",,
2013,9,NE,Total Electric Power Industry,Natural Gas (Mcf),"613,809",,
2013,9,NE,Total Electric Power Industry,Petroleum (Barrels),"4,053",,
2013,9,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,350,333",,
2013,9,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"589,002",,
2013,9,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),"4,053",,
2013,9,NE,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"16,438",,
2013,9,NE,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"23,448",,
2013,9,NE,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"1,359",,
2013,9,NH,Total Electric Power Industry,Coal (Short Tons),"6,002",,
2013,9,NH,Total Electric Power Industry,Natural Gas (Mcf),"3,179,573",,
2013,9,NH,Total Electric Power Industry,Petroleum (Barrels),"1,913",,
2013,9,NH,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,152,948",,
2013,9,NH,"Electric Generators, Independent Power",Petroleum (Barrels),15,,
2013,9,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),"6,002",,
2013,9,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"16,484",,
2013,9,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,057",,
2013,9,NH,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"10,141",,
2013,9,NH,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),3,,
2013,9,NH,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),838,,
2013,9,NJ,Total Electric Power Industry,Coal (Short Tons),"55,819",,
2013,9,NJ,Total Electric Power Industry,Natural Gas (Mcf),"17,356,614",,
2013,9,NJ,Total Electric Power Industry,Other Gases (Billion Btu),120,,
2013,9,NJ,Total Electric Power Industry,Petroleum (Barrels),"15,001",,
2013,9,NJ,"Electric Generators, Independent Power",Coal (Short Tons),"6,505",,
2013,9,NJ,"Electric Generators, Independent Power",Natural Gas (Mcf),"13,768,644",,
2013,9,NJ,"Electric Generators, Independent Power",Petroleum (Barrels),"10,369",,
2013,9,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0,,
2013,9,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0,,
2013,9,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),473,,
2013,9,NJ,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"315,185",,
2013,9,NJ,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),116,,
2013,9,NJ,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"3,047",,
2013,9,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),"49,314",,
2013,9,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,181,851",,
2013,9,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"1,055",,
2013,9,NJ,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"90,934",,
2013,9,NJ,"Combined Heat and Power, Commercial Pow",Other Gases (Billion Btu),3,,
2013,9,NJ,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),57,,
2013,9,NM,Total Electric Power Industry,Coal (Short Tons),"1,141,365",,
2013,9,NM,Total Electric Power Industry,Natural Gas (Mcf),"6,876,255",,
2013,9,NM,Total Electric Power Industry,Petroleum (Barrels),"5,329",,
2013,9,NM,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,272,324",,
2013,9,NM,"Electric Generators, Independent Power",Petroleum (Barrels),303,,
2013,9,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,141,365",,
2013,9,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,339,703",,
2013,9,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),"5,026",,
2013,9,NM,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"45,215",,
2013,9,NM,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0,,
2013,9,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"148,526",,
2013,9,NM,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"70,487",,
2013,9,NV,Total Electric Power Industry,Coal (Short Tons),"229,796",,
2013,9,NV,Total Electric Power Industry,Geothermal (Billion Btu),"2,143",,
2013,9,NV,Total Electric Power Industry,Natural Gas (Mcf),"15,277,720",,
2013,9,NV,Total Electric Power Industry,Other Gases (Billion Btu),6,,
2013,9,NV,Total Electric Power Industry,Petroleum (Barrels),"3,487",,
2013,9,NV,"Electric Generators, Independent Power",Coal (Short Tons),"52,184",,
2013,9,NV,"Electric Generators, Independent Power",Geothermal (Billion Btu),"2,143",,
2013,9,NV,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,407,345",,
2013,9,NV,"Electric Generators, Independent Power",Petroleum (Barrels),668,,
2013,9,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),"177,612",,
2013,9,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"11,292,384",,
