YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION
2012,1,MN,Total Electric Power Industry,Petroleum (Barrels),557
2012,1,MN,"Electric Generators, Independent Power",Natural Gas (Mcf),"78,750"
2012,1,MN,"Electric Generators, Independent Power",Petroleum (Barrels),8
2012,1,MN,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,255,200"
2012,1,MN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,583,226"
2012,1,MN,"Electric Generators, Electric Utilities",Petroleum (Barrels),507
2012,1,MN,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"27,944"
2012,1,MN,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"47,005"
2012,1,MN,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),29
2012,1,MN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"131,838"
2012,1,MN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,1,MN,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),0
2012,1,MN,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"181,107"
2012,1,MN,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),13
2012,1,MO,Total Electric Power Industry,Coal (Short Tons),"3,534,056"
2012,1,MO,Total Electric Power Industry,Natural Gas (Mcf),"2,347,442"
2012,1,MO,Total Electric Power Industry,Petroleum (Barrels),"18,008"
2012,1,MO,"Electric Generators, Independent Power",Natural Gas (Mcf),0
2012,1,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,529,892"
2012,1,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,228,185"
2012,1,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"17,994"
2012,1,MO,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"2,548"
2012,1,MO,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"4,250"
2012,1,MO,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,1,MO,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2012,1,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"13,154"
2012,1,MO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,1,MO,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"1,616"
2012,1,MO,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"101,853"
2012,1,MO,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),14
2012,1,MS,Total Electric Power Industry,Coal (Short Tons),"477,609"
2012,1,MS,Total Electric Power Industry,Natural Gas (Mcf),"23,207,190"
2012,1,MS,Total Electric Power Industry,Petroleum (Barrels),"2,809"
2012,1,MS,"Electric Generators, Independent Power",Coal (Short Tons),"346,028"
2012,1,MS,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,283,331"
2012,1,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),"131,581"
2012,1,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"18,547,947"
2012,1,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,390"
2012,1,MS,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),0
2012,1,MS,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"1,367,728"
2012,1,MS,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),419
2012,1,MS,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"8,184"
2012,1,MT,Total Electric Power Industry,Coal (Short Tons),"1,004,170"
2012,1,MT,Total Electric Power Industry,Natural Gas (Mcf),"371,622"
2012,1,MT,Total Electric Power Industry,Other Gases (Billion Btu),0
2012,1,MT,Total Electric Power Industry,Petroleum (Barrels),"77,536"
2012,1,MT,"Electric Generators, Independent Power",Coal (Short Tons),"976,430"
2012,1,MT,"Electric Generators, Independent Power",Natural Gas (Mcf),"15,193"
2012,1,MT,"Electric Generators, Independent Power",Petroleum (Barrels),"1,303"
2012,1,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),"26,910"
2012,1,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"356,429"
2012,1,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),12
2012,1,MT,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),830
2012,1,MT,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),0
2012,1,MT,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),0
2012,1,MT,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,1,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2012,1,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"76,221"
2012,1,NC,Total Electric Power Industry,Coal (Short Tons),"1,689,387"
2012,1,NC,Total Electric Power Industry,Natural Gas (Mcf),"10,141,649"
2012,1,NC,Total Electric Power Industry,Petroleum (Barrels),"64,165"
2012,1,NC,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,938,981"
2012,1,NC,"Electric Generators, Independent Power",Petroleum (Barrels),384
2012,1,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,622,955"
2012,1,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"8,157,215"
2012,1,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"60,983"
2012,1,NC,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"5,272"
2012,1,NC,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"38,720"
2012,1,NC,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"1,721"
2012,1,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),"59,983"
2012,1,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"1,043"
2012,1,NC,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"1,177"
2012,1,NC,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"6,733"
2012,1,NC,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),34
2012,1,ND,Total Electric Power Industry,Coal (Short Tons),"2,112,857"
2012,1,ND,Total Electric Power Industry,Natural Gas (Mcf),"3,948"
2012,1,ND,Total Electric Power Industry,Other Gases (Billion Btu),13
2012,1,ND,Total Electric Power Industry,Petroleum (Barrels),"7,355"
2012,1,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,105,754"
2012,1,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),187
2012,1,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),"7,205"
2012,1,ND,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"7,103"
2012,1,ND,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"3,761"
2012,1,ND,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),13
2012,1,ND,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),137
2012,1,ND,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),13
2012,1,NE,Total Electric Power Industry,Coal (Short Tons),"1,379,152"
2012,1,NE,Total Electric Power Industry,Natural Gas (Mcf),"69,235"
2012,1,NE,Total Electric Power Industry,Petroleum (Barrels),"2,519"
2012,1,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,346,037"
2012,1,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"58,302"
2012,1,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,519"
2012,1,NE,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"33,115"
2012,1,NE,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"10,902"
2012,1,NE,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),31
2012,1,NH,Total Electric Power Industry,Coal (Short Tons),"114,656"
2012,1,NH,Total Electric Power Industry,Natural Gas (Mcf),"5,215,332"
2012,1,NH,Total Electric Power Industry,Petroleum (Barrels),"27,815"
2012,1,NH,"Electric Generators, Independent Power",Natural Gas (Mcf),"5,150,876"
2012,1,NH,"Electric Generators, Independent Power",Petroleum (Barrels),31
2012,1,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),"114,656"
2012,1,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"36,641"
2012,1,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"21,719"
2012,1,NH,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"13,510"
2012,1,NH,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),68
2012,1,NH,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"14,305"
2012,1,NH,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"5,997"
2012,1,NJ,Total Electric Power Industry,Coal (Short Tons),"62,560"
2012,1,NJ,Total Electric Power Industry,Natural Gas (Mcf),"13,968,648"
2012,1,NJ,Total Electric Power Industry,Other Gases (Billion Btu),142
2012,1,NJ,Total Electric Power Industry,Petroleum (Barrels),"7,493"
2012,1,NJ,"Electric Generators, Independent Power",Coal (Short Tons),"21,399"
2012,1,NJ,"Electric Generators, Independent Power",Natural Gas (Mcf),"10,328,180"
2012,1,NJ,"Electric Generators, Independent Power",Petroleum (Barrels),671
2012,1,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2012,1,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0
2012,1,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),63
2012,1,NJ,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"304,377"
2012,1,NJ,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),142
2012,1,NJ,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"6,098"
2012,1,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),"41,161"
2012,1,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,245,126"
2012,1,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),650
2012,1,NJ,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"90,965"
2012,1,NJ,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),11
2012,1,NM,Total Electric Power Industry,Coal (Short Tons),"1,360,757"
2012,1,NM,Total Electric Power Industry,Natural Gas (Mcf),"5,144,788"
2012,1,NM,Total Electric Power Industry,Petroleum (Barrels),"5,076"
2012,1,NM,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,997,060"
2012,1,NM,"Electric Generators, Independent Power",Petroleum (Barrels),69
2012,1,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,360,757"
2012,1,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,982,778"
2012,1,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),"5,006"
2012,1,NM,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),296
2012,1,NM,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),1
2012,1,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"104,091"
2012,1,NM,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"60,563"
2012,1,NV,Total Electric Power Industry,Coal (Short Tons),"177,478"
2012,1,NV,Total Electric Power Industry,Geothermal (Billion Btu),"1,731"
2012,1,NV,Total Electric Power Industry,Natural Gas (Mcf),"13,175,951"
2012,1,NV,Total Electric Power Industry,Other Gases (Billion Btu),6
2012,1,NV,Total Electric Power Industry,Petroleum (Barrels),"3,451"
2012,1,NV,"Electric Generators, Independent Power",Coal (Short Tons),"60,723"
2012,1,NV,"Electric Generators, Independent Power",Geothermal (Billion Btu),"1,731"
2012,1,NV,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,444,841"
2012,1,NV,"Electric Generators, Independent Power",Petroleum (Barrels),785
2012,1,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),"116,755"
2012,1,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"9,185,537"
2012,1,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,666"
2012,1,NV,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"164,744"
2012,1,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"1,336,212"
2012,1,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),6
2012,1,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,1,NV,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"44,617"
2012,1,NY,Total Electric Power Industry,Coal (Short Tons),"300,168"
2012,1,NY,Total Electric Power Industry,Natural Gas (Mcf),"32,885,369"
2012,1,NY,Total Electric Power Industry,Petroleum (Barrels),"52,009"
2012,1,NY,"Electric Generators, Independent Power",Coal (Short Tons),"289,124"
2012,1,NY,"Electric Generators, Independent Power",Natural Gas (Mcf),"14,235,563"
2012,1,NY,"Electric Generators, Independent Power",Petroleum (Barrels),"21,471"
2012,1,NY,"Electric Generators, Electric Utilities",Coal (Short Tons),"3,043"
2012,1,NY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"9,419,983"
2012,1,NY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"22,052"
2012,1,NY,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"6,537"
2012,1,NY,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"137,846"
2012,1,NY,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"7,651"
2012,1,NY,"Combined Heat and Power, Electric Power",Coal (Short Tons),"1,464"
2012,1,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"8,596,023"
2012,1,NY,"Combined Heat and Power, Electric Power",Petroleum (Barrels),172
2012,1,NY,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),0
2012,1,NY,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"495,954"
2012,1,NY,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),663
2012,1,OH,Total Electric Power Industry,Coal (Short Tons),"3,276,541"
2012,1,OH,Total Electric Power Industry,Natural Gas (Mcf),"15,233,088"
2012,1,OH,Total Electric Power Industry,Other Gases (Billion Btu),"1,142"
2012,1,OH,Total Electric Power Industry,Petroleum (Barrels),"322,800"
2012,1,OH,"Electric Generators, Independent Power",Coal (Short Tons),"654,989"
2012,1,OH,"Electric Generators, Independent Power",Natural Gas (Mcf),"11,333,042"
2012,1,OH,"Electric Generators, Independent Power",Petroleum (Barrels),"257,940"
2012,1,OH,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,609,661"
2012,1,OH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,685,198"
2012,1,OH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"64,419"
2012,1,OH,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"11,719"
2012,1,OH,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"53,951"
2012,1,OH,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),776
2012,1,OH,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),375
2012,1,OH,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2012,1,OH,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"93,756"
2012,1,OH,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),366
2012,1,OH,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),172
2012,1,OH,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"67,141"
2012,1,OH,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),66
2012,1,OK,Total Electric Power Industry,Coal (Short Tons),"1,792,572"
2012,1,OK,Total Electric Power Industry,Natural Gas (Mcf),"20,391,213"
2012,1,OK,Total Electric Power Industry,Petroleum (Barrels),"1,319"
2012,1,OK,"Electric Generators, Independent Power",Natural Gas (Mcf),"4,136,382"
2012,1,OK,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,685,257"
2012,1,OK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"16,212,565"
2012,1,OK,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,277"
2012,1,OK,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"15,841"
2012,1,OK,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"38,634"
2012,1,OK,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),42
2012,1,OK,"Combined Heat and Power, Electric Power",Coal (Short Tons),"91,474"
2012,1,OK,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),0
2012,1,OK,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"3,632"
2012,1,OK,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0
2012,1,OR,Total Electric Power Industry,Coal (Short Tons),"217,499"
2012,1,OR,Total Electric Power Industry,Natural Gas (Mcf),"11,271,755"
2012,1,OR,Total Electric Power Industry,Petroleum (Barrels),"1,146"
2012,1,OR,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,635,688"
2012,1,OR,"Electric Generators, Electric Utilities",Coal (Short Tons),"217,499"
2012,1,OR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,505,162"
2012,1,OR,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,146"
2012,1,OR,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"94,291"
2012,1,OR,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,1,OR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,964,346"
2012,1,OR,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"72,268"
2012,1,OR,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0
2012,1,PA,Total Electric Power Industry,Coal (Short Tons),"3,867,220"
2012,1,PA,Total Electric Power Industry,Natural Gas (Mcf),"29,782,385"
2012,1,PA,Total Electric Power Industry,Other Gases (Billion Btu),889
2012,1,PA,Total Electric Power Industry,Petroleum (Barrels),"64,079"
2012,1,PA,"Electric Generators, Independent Power",Coal (Short Tons),"3,397,092"
2012,1,PA,"Electric Generators, Independent Power",Natural Gas (Mcf),"26,185,815"
2012,1,PA,"Electric Generators, Independent Power",Petroleum (Barrels),"34,681"
2012,1,PA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,889"
2012,1,PA,"Electric Generators, Electric Utilities",Petroleum (Barrels),22
2012,1,PA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"18,591"
2012,1,PA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"351,363"
2012,1,PA,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),889
2012,1,PA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"26,205"
2012,1,PA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"451,115"
2012,1,PA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,150,723"
2012,1,PA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"3,028"
2012,1,PA,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),422
